date	likes	retweets	text	username	filtered_text	labels	x	y	vader_polarity
Thu Jun 14 16:18:29 +0000 2018	37839	15786	"Lawsuit against Trump Foundation for using charity money for campaign purposes highlights need to follow the money in Russia probe. 

If Trump family would misuse charitable donations for its financial or political benefit, would it hesitate to launder Russian money to same end? https://t.co/tLZSidMiu1"	RepAdamSchiff	in september president trump create an unnecessary crisis by terminate the program cause tremendous harm to many young people and their family dreamer be integral member of our community and for many the united state be the only place they call home	9	21.479167938232425	-14.289466857910154	-0.5719
Fri Jun 15 17:45:02 +0000 2018	10	2	The Trump Administration’s relentless attacks on immigrant communities goes against everything we stand for as a country. I remain committed to defending this program and protecting DACA recipients from deportation. #ProtectDreamers	RepAdamSmith	six year ago the daca program be create to provide muchneeded depoation relief to immigrant who be bring to the united state as child	9	17.73721694946289	-8.381813049316406	0.7906
Fri Jun 15 17:45:01 +0000 2018	5	2	Six years ago, the #DACA program was created to provide much-needed deportation relief to immigrants who were brought to the United States as children.	RepAdamSmith	to have a policy of separate parent from their child be inhumane and go against every value we as american hold dear you can watch my full remark herekeepfamiliestogether	5	-20.046142578125	4.6152424812316895	0.6124
Fri Jun 15 03:43:34 +0000 2018	26	8	Eid al-Fitr marks the last day of #Ramadan. It is a celebration of the disciplined fasting that occurs during the month of Ramadan. I am proud to stand with Muslims Americans in the Ninth Congressional District and around the world to celebrate this important holiday #EidMubarak https://t.co/6a6x1NQhcP	RepAdamSmith	grain_feed a strong farm bill be good for nebraska by repadriansmith	1	-8.070170402526855	32.524917602539055	0.7351
Wed Jun 13 22:53:31 +0000 2018	28	9	"To have a policy of separating parents from their children is inhumane and goes against every value we as Americans hold dear. You can watch my full remarks here➡️https://t.co/fhUaI52kBY

#KeepFamiliesTogether"	RepAdamSmith	have a great time lead nebraska student visit washington dc as pa the nebraska rural electric washington youth tour on a tour of the uscapitol	9	20.83879852294922	-12.59776782989502	0.6249
Thu Jun 14 14:56:24 +0000 2018	0	1	RT @grain_feed: A strong Farm Bill is good for Nebraska by @RepAdrianSmith https://t.co/RyDhrqf9md https://t.co/p5w4cJgJkt	RepAdrianSmith	enjoy spending time with the nearly nebraskan who attend the nebraskabreakfast this morning senatorfischer sensasse repdonbacon jefffoenberry	0	3.811742067337036	13.027142524719238	0.4939
Wed Jun 13 18:59:22 +0000 2018	18	4	Enjoyed spending time with the nearly 300 #Nebraskans who attended the #NebraskaBreakfast this morning! @SenatorFischer @SenSasse @RepDonBacon @JeffFortenberry https://t.co/cZ7m8qdos4	RepAdrianSmith	this afternoon i meet with ambassador lighthizer ustraderep i take the oppounity to raise concern i have hear from many nebraskan about the unintended consequence that some of our tariff policy be have on our rural economy	2	-31.17493438720703	-22.88239479064941	0.0
Tue Jun 12 21:55:08 +0000 2018	2	1	Great to speak with Kevin Mooney on @KNEB about @POTUS's #NorthKoreaSummit, which is a positive step. Any meaningful agreement with #NorthKorea must include complete and verifiable denuclearization. https://t.co/55RMwASyou	RepAdrianSmith	wish a very happy bihday to realdonaldtrump we be bless to have a strong leader such as yourself guide our country down a path full of prosperity and strength thank you for all that you have do and continue to do	9	17.80387306213379	-8.526080131530763	0.9552
Thu Jun 07 22:10:48 +0000 2018	11	1	This afternoon, I met with Ambassador Lighthizer @USTradeRep. I took the opportunity to raise concerns I have heard from many #Nebraskans about the unintended consequences that some of our tariff policies are having on our rural economy.	RepAdrianSmith	today we celebrate the rd bihday of our nation army and the bih of our renowned patriotic symbol the american flag on this holiday we be remind of our country freedom something that our american hero fight everso bravely for	9	20.92058563232422	-13.736312866210938	0.9462
Thu Jun 14 16:45:02 +0000 2018	11	5	Wishing a very happy birthday to @realDonaldTrump! We are blessed to have a strong leader such as yourself guiding our country down a path full of prosperity and strength. Thank you for all that you have done and continue to do! https://t.co/aFMp8hyLnu	RepAlexMooney	the house unanimously pass the recognize early childhood trauma relate to substance abuse act today thank you repdavebrat for bring this impoant piece of legislation forward as we can never afford to forget about our nation most vulnerable in a time of crisis	2	-36.57747268676758	-25.480995178222656	-0.8786
Thu Jun 14 14:30:10 +0000 2018	6	1	Today, we celebrate the 243rd birthday of our nation’s army and the birth of our renowned patriotic symbol, the American flag. On this holiday we are reminded of our country’s freedom, something that our American heroes fought ever-so bravely for. https://t.co/1oIv9zGWYb	RepAlexMooney	last night congress pass repguthries bill the comprehensive opioid recovery center act with this bill not only will communities become pa of the solution but those suffer from addiction will have the ability to find a treatment option that work best for them	2	-35.060115814208984	-24.75629234313965	0.7311
Wed Jun 13 18:52:05 +0000 2018	8	3	Last night Congress passed @RepGuthrie’s bill, the Comprehensive Opioid Recovery Centers Act. With this bill not only will communities become part of the solution, but those suffering from addiction will have the ability to find a treatment option that works best for them.	RepAlexMooney	several member of congress i march with repgutierrez to custom border patrol hq to protest the separation of child from their family at the border we must speak truth to power denounce the wrong of this administration at all cost familiesbelongtogether	4	-1.219510555267334	-5.500110626220703	-0.6369
Wed Jun 13 22:09:13 +0000 2018	477	179	Several Members of Congress &amp; I marched with @RepGutierrez to Customs &amp; Border Patrol HQ to protest the separation of children from their families at the border. We must speak truth to power &amp; denounce the wrongs of this administration at all costs. #FamiliesBelongTogether https://t.co/2t6reriyeB	RepAlGreen	mr president geopolitically speak those who sacrifice their tried true friend for untried new friend may end up with no friend at all trumpkimsummit	2	-27.86042785644531	-21.331199645996094	0.8807
Wed Jun 13 14:27:11 +0000 2018	213	90	This administration’s cruel immigration policies have been tearing families apart for too long. The barbaric practice of separating parents from children for simply seeking refuge must end because a great nation doesn’t divide; it unifies. #FamiliesBelongTogether	RepAlGreen	we march to honor the million of woman veteran in america we march to show how far woman have come as the fast grow group among veteran we march to show how far we have to go as woman veteran face unique challenge after serve america wpride womensveteransmarch	9	22.16777992248535	-15.329256057739258	0.5423
Tue Jun 12 16:37:58 +0000 2018	163	64	Mr. President, geopolitically speaking, those who sacrifice their tried &amp; true friends for untried, new friends may end up with no friends at all. #TrumpKimSummit https://t.co/Jv6XXQ9QhW	RepAlGreen	mr president a pardon wont bring back the countless minority who make up of unarmed person kill by police it wont bring back tamir rice eric garner danny thomas others it wont negate your comment that have incite harmful arrest practice among officer	1	-10.966683387756348	29.90877914428711	-0.7003
Sat Jun 09 15:45:53 +0000 2018	80	45	We march to honor the millions of women veterans in America. We march to show how far women have come as the fastest growing group among veterans. We march to show how far we have to go as women veterans face unique challenges after serving America w/pride. #WomensVeteransMarch https://t.co/nko1ifpWeO	RepAlGreen	i reject trump healess decision to bar asylum to the most vulnerable victim of domestic and gang violence i believe that seek refuge be a human right that we must uphold	5	-20.31319236755371	5.285553932189941	-0.8852
Fri Jun 08 16:50:21 +0000 2018	224	74	Mr. President, a pardon won’t bring back the countless minorities who make up 62% of unarmed persons killed by police. It won’t bring back Tamir Rice, Eric Garner, Danny Thomas, &amp; others. It won’t negate your comments that have incited harmful arrest practices among officers. https://t.co/iJ3Rwo2RLD	RepAlGreen	happy rd bihday of the us army	9	9.224194526672363	3.0001914501190186	0.5719
Thu Jun 14 20:18:59 +0000 2018	10	2	I reject Trump’s heartless decision to bar asylum to the most vulnerable victims of domestic and gang violence. I believe that seeking refuge is a human right that we must uphold.	RepAlLawsonJr	it be my honor to present the service to community award to tallahassee wctv and juliemontanarow at the celebration of service to america award congratulation and thank you for your work in our community	9	17.982059478759766	-8.40364933013916	0.9485
Wed Jun 13 22:51:33 +0000 2018	2	3	Happy 243rd Birthday of the U.S. #Army! https://t.co/doNbsOyusF	RepAlLawsonJr	today we honor the men and woman who tragically lose their life two year ago at pulse now be the time to honohemwithaction and pas commonsense gun reform in this country enoughisenough loveislove	9	20.330055236816406	-12.88076400756836	-0.6808
Tue Jun 12 13:58:51 +0000 2018	10	6	Today, we honor the 49 men and women who tragically lost their lives two years ago at #Pulse. Now is the time to #HonorThemWithAction and pass commonsense gun reform in this country. #EnoughIsEnough #LoveIsLove https://t.co/dvey1N9bz5	RepAlLawsonJr	talofa this week a bill pass through congress and the president sign it into law that include our provision to speed up how quickly check clear in american samoa deal with a recur problem of unnecessary long delay	2	-34.170867919921875	-24.821399688720703	-0.34
Mon Jun 11 18:22:50 +0000 2018	28	15	Today, the @FCC’s repeal of #NetNeutrality goes into effect, but the fight for a free and open internet continues. The Senate has already voted to #SaveTheInternet. Proud to support similar #NetNeutrality legislation here in the House. https://t.co/goO7M7pxBd	RepAlLawsonJr	talofa my office have the honor of host student from all over american samoa as pa of the close up program read about it here	9	15.696627616882324	-5.339868068695068	0.4939
Fri May 25 16:22:38 +0000 2018	4	2	Talofa! This week, a bill passed through Congress, and the President signed it into law, that includes our provision to speed up how quickly checks clear in American Samoa, dealing with a recurring problem of unnecessary long delays. https://t.co/hfIdTW6iJn	RepAmata	natresources this asian pacific american heritage month we celebrate honor the invaluable contribution of our country aapi comm	9	11.378022193908693	-0.06937006860971451	0.7845
Thu May 24 17:21:29 +0000 2018	2	1	Talofa! My office had the honor of hosting students from all over American Samoa as part of the Close Up program! Read about it here: https://t.co/0SibhbffTM	RepAmata	happy bihday to usarmyreserve celebrate year of service to our great country thank you to every soldier for all you do and to all enlist from american samoa you make us so proud	9	17.894136428833008	-8.476886749267576	0.9583
Thu May 03 20:10:39 +0000 2018	0	8	RT @NatResources: This Asian Pacific American Heritage Month, we celebrate &amp; honor the invaluable contributions of our country’s #AAPI comm…	RepAmata	i be deeply sadden by the passing of former first lady barbara bush she be an amazing woman and will be greatly miss	9	10.000799179077148	2.201953411102295	-0.2467
Mon Apr 23 15:52:29 +0000 2018	5	2	Happy birthday to @USArmyReserve celebrating 110 years of service to our great country! Thank you to every soldier for all you do, and to all enlisted from American Samoa, you make us so proud!🇺🇸🇦🇸 https://t.co/wjgNeiYLMj	RepAmata	with scotus decision on muslimban due any day letsnot forget the face of trump muslimban	9	9.63713836669922	1.897626638412476	-0.2263
Wed Apr 18 18:27:44 +0000 2018	8	1	I am deeply saddened by the passing of former First Lady Barbara Bush. She was an amazing woman and will be greatly missed.	RepAmata	as trump and jeff session try to prevent victim of domestic violence and those fleeing gang from receive asylum today i be wear a purple ribbon to say seek refuge be a human right we be a good nation than this	5	-18.817401885986328	4.970371723175049	-0.4939
Wed Jun 13 21:22:17 +0000 2018	22	11	"With @SCOTUS decision on #MuslimBan due any day let’s
not forget the faces of Trump’s #MuslimBan: https://t.co/OT2y7SkbjR"	RepAndreCarson	the summit between potus kimjongun have the potential to be an impoant first step toward a productive dialogue next step must involve reach specific actionable step on denuclearization human right ballistic missile other critical threat	5	-20.00912857055664	5.396876335144043	-0.6808
Wed Jun 13 18:50:38 +0000 2018	98	18	As Trump and Jeff Sessions try to prevent victims of domestic violence and those fleeing gangs from receiving asylum, today I am wearing a purple ribbon to say Seeking Refuge is a Human Right! We are a better nation than this! https://t.co/zuldJ2IMEj	RepAndreCarson	every day hoosier scientist work hard to make stride to provide innovative treatment to patient today i welcome a few of them to my dc office elililly lillypad	9	10.240540504455566	5.0840277671813965	0.6705
Tue Jun 12 20:47:48 +0000 2018	27	7	The summit between @POTUS &amp; #KimJongUn has the potential to be an important first step toward a productive dialogue. Next steps must involve reaching specific, actionable steps on denuclearization, human rights, ballistic missiles &amp; other critical threats. https://t.co/bBewFxO37q	RepAndreCarson	this immigrantheritagemonth we honor the immigrant and refugee from around the world have flee oppression povey and persecution and travel to america in search of a good life for themselves and their family istandwithimmigrants	9	13.320613861083984	-2.525841236114502	0.7269
Tue Jun 12 19:30:41 +0000 2018	24	4	Every day, Hoosier scientists work hard to make strides to provide innovative treatments to patients. Today, I welcomed a few of them to my DC office. #EliLilly @LillyPad https://t.co/CBzPRRFfZp	RepAndreCarson	in american personally know someone addict to opioids to achieve meaningful progress in this fight congress must implement policy that go beyond prevention treatment yesterday the house pass my legislation to address longterm recovery	2	-35.67597198486328	-25.637319564819336	0.3612
Wed Jun 06 18:00:12 +0000 2018	33	10	This #ImmigrantHeritageMonth we honor the immigrants and refugees from around the world have fled oppression, poverty, and persecution, and traveled to America in search of a better life for themselves and their families. #IStandWithImmigrants https://t.co/8hMyr3NjXr	RepAndreCarson	repblaine as we continue our work to combat the opioid crisis i be proud to suppo the thrive act this legislation will help addre	2	-28.32233619689941	-21.355276107788086	-0.1779
Fri Jun 15 14:43:53 +0000 2018	2	2	1 in 5 Americans personally know someone addicted to opioids. To achieve meaningful progress in this fight, Congress must implement policies that go beyond prevention &amp; treatment. Yesterday, the House passed my legislation to address long-term recovery. https://t.co/UZz387UZpQ	RepAndyBarr	congress have the critical responsibility of provide solution for the opioidcrisis to our family friend and neighbor today i be proud the house pass my legislation the thrive act which will expand housing option for individual in recovery	2	-36.08888626098633	-25.83998870849609	0.8225
Thu Jun 14 22:16:31 +0000 2018	0	3	RT @RepBlaine: As we continue our work to combat the opioid crisis, I was proud to support the THRIVE Act. This legislation will help addre…	RepAndyBarr	to achieve progress in fight the crisisnextdoor congress must also implement policy that focus on longterm recovery today the house will consider my legislation the thrive act that expand housing option for those overcome addiction	2	-35.96813201904297	-25.25604820251465	0.3612
Thu Jun 14 22:14:02 +0000 2018	15	6	Congress has the critical responsibility of providing solutions for the #OpioidCrisis to our families, friends, and neighbors. Today, I was proud the House passed my legislation, the THRIVE Act, which will expand housing options for individuals in recovery. https://t.co/jRMrYSh8a5	RepAndyBarr	the opioidcrisis touch nearly every one of our life across all demographic region and state the house have outline four major step in combat the crisisnextdoor learn more at	2	-26.646743774414066	-20.294658660888672	-0.34
Thu Jun 14 13:41:47 +0000 2018	9	6	To achieve progress in fighting the #CrisisNextDoor, Congress must also implement policies that focus on long-term recovery. Today, the House will consider my legislation, the THRIVE Act, that expands housing options for those overcoming addiction. https://t.co/2bZ0STPBtU	RepAndyBarr	the more we know about comeys action the more we realize that there be no need for the mueller witch hunt it should be dismantle immediately	2	-21.531818389892575	-18.38625144958496	-0.5719
Wed Jun 13 22:45:28 +0000 2018	8	3	The #OpioidCrisis touches nearly every one of our lives - across all demographics, regions, and states. The House has outlined four major steps in combating the #CrisisNextDoor. Learn more at https://t.co/r5VEkSzrSl. https://t.co/DTb0xegeqf	RepAndyBarr	the igrepo reaffirm our argument for robe muellers resignation comey abuse his authority include leak potentially classify memo to influence the appointment of a special counsel which happen to be his friend robe mueller	1	-10.941549301147461	29.927265167236328	-0.6249
Fri Jun 15 15:36:14 +0000 2018	35	11	The more we know about Comey’s actions, the more we realize that there was no need for the Mueller witch hunt. It should be dismantled immediately.	RepAndyBiggsAZ	now catch my interview on foxnews americanewsroom with my colleague repdesantis and repmattgaetz well be talk to sandrasmithfox about the letter we send to inspector general horowitz yesterday let see all of the igrepo draft	0	3.574795246124268	13.800765991210938	0.2732
Fri Jun 15 15:35:55 +0000 2018	26	14	The #IGReport reaffirms our arguments for Robert Mueller’s resignation. Comey abused his authority – including leaking potentially classified memos to influence the appointment of a special counsel, which happened to be his friend, Robert Mueller. https://t.co/8l8I5l8byc	RepAndyBiggsAZ	happy bihday to the usarmy thank you to all who have serve in this branch of our nation arm force you and your family be in our prayer	9	15.46457290649414	-5.585912227630615	0.7351
Fri Jun 15 13:34:08 +0000 2018	224	67	NOW: Catch my interview on @FoxNews @AmericaNewsroom with my colleagues @RepDeSantis and @RepMattGaetz. We'll be talking to @SandraSmithFox about the letter we sent to Inspector General Horowitz yesterday. Let's see all of the #IGReport drafts! https://t.co/UxSsEexuGV	RepAndyBiggsAZ	before the day be over i want to wish potus realdonaldtrump a very happy bihday the nation be bless to have you as our commander in chief and i hope you enjoy your best year yet	9	17.797204971313477	-8.582597732543945	0.9643
Fri Jun 15 03:43:07 +0000 2018	27	7	Happy Birthday to the @USArmy! Thank you to all who have served in this branch of our nation’s Armed Forces. You and your families are in our prayers. https://t.co/DirckUYrjn	RepAndyBiggsAZ	houseappropsgop as of today the committee have mark up of bill in subcommittee and of bill in full committee the commi	6	-11.864267349243164	-6.991738319396973	0.0
Fri Jun 15 03:37:46 +0000 2018	163	46	Before the day is over, I wanted to wish @POTUS @realDonaldTrump a very happy birthday. The nation is blessed to have you as our Commander in Chief, and I hope you enjoy your best year yet. https://t.co/JktMuy49gD	RepAndyBiggsAZ	last night the house of representative pass the secure the international mail against opioids act you can find my floor speech suppoing this legislation here	2	-30.94997978210449	-23.273696899414066	0.34
Fri Jun 15 15:09:36 +0000 2018	0	5	RT @HouseAppropsGOP: As of today, the Committee has marked up 11 of 12 bills in Subcommittee and 9 of 12 bills in Full Committee. The Commi…	RepAndyHarrisMD	houseappropsgop the fy labor hhs education bill have be approve by the subcommittee on a voice vote	6	-12.30817699432373	-6.5942206382751465	0.0
Fri Jun 15 15:08:44 +0000 2018	2	1	Last night, the House of Representatives passed the Securing the International Mail Against Opioids Act. You can find my floor speech supporting this legislation here:  https://t.co/fVEhLjj5Wr	RepAndyHarrisMD	happy rd bihday to our nation oldest military branch the united state army thank you to all who have serve for your unmatched service and dedication	9	16.746044158935547	-7.317283630371094	0.8271
Fri Jun 15 14:26:21 +0000 2018	0	17	RT @HouseAppropsGOP: The FY19 Labor, HHS, Education bill has been approved by the Subcommittee on a voice vote. https://t.co/00g31aXkXw	RepAndyHarrisMD	happy bihday potus i hope your bihday be as great as america	9	11.50161075592041	0.06938740611076355	0.8934
Thu Jun 14 16:26:46 +0000 2018	7	3	Happy 243rd birthday to our nation’s oldest military branch, the United States Army! Thank you to all who have served for your unmatched service and dedication. https://t.co/rX9n8CDu0G	RepAndyHarrisMD	edwardjgraham bipaisan group of sensreps senmarkey senmikelee repannaeshoo replobiondo send letter to fcc call for agenc	7	20.47543334960937	15.528450012207033	0.0
Thu Jun 14 16:23:59 +0000 2018	18	7	Happy birthday, @POTUS! I hope your birthday is as great as America 🇺🇸🎂 https://t.co/0tCDTEbYSJ	RepAndyHarrisMD	may this joyous day for the muslim community encourage us all to reflect on the impoant value it represent compassion tolerance reconciliation and charity	7	19.124467849731445	15.837091445922852	0.9501
Fri Jun 15 17:25:39 +0000 2018	0	1	RT @EdwardJGraham1: Bipartisan group of Sens/Reps (@SenMarkey @SenMikeLee @RepAnnaEshoo @RepLoBiondo) sent letter to @FCC calling for agenc…	RepAnnaEshoo	i wish muslim in my district and around the world eid mubarak as they gather to celebrate eid alfitr and the completion of the holy month of ramadan	7	19.106563568115234	16.009235382080078	0.7506
Fri Jun 15 14:56:47 +0000 2018	11	3	May this joyous day for the Muslim community encourage us all to reflect on the important values it represents: compassion, tolerance, reconciliation and charity. https://t.co/2zJbTB1JnO	RepAnnaEshoo	in yet another exle of the administration sabotage of the aca i will continue fight to ensure that those who have preexist health condition will not be deny coverage because of their medical history	7	19.101539611816406	16.210037231445312	-0.3322
Fri Jun 15 14:56:36 +0000 2018	3	1	I wish Muslims in my District and around the world Eid Mubarak as they gather to celebrate Eid al-Fitr and the completion of the holy month of Ramadan. https://t.co/MsX7pk7jwM	RepAnnaEshoo	eviscerate the protection the aca put in place will make it all but impossible for million of american who have preexist condition to be able to buy any health insurance whatsoever	9	10.11001682281494	4.394774913787842	0.0
Thu Jun 14 18:19:46 +0000 2018	16	1	In yet another example of the Administration’s sabotage of the ACA, I will continue fighting to ensure that those who have pre-existing health conditions will not be denied coverage because of their medical history.	RepAnnaEshoo	ive work tirelessly to push samhsagov to change its opioid funding formula so that the hard hit state like nh get critical resource im pleased nh will receive million in additional funding to bolster our response to the opioid epidemic	9	5.873686790466309	1.859363913536072	0.8332
Thu Jun 14 18:19:21 +0000 2018	14	2	Eviscerating the protections the ACA put in place will make it all but impossible for millions of Americans who have pre-existing conditions to be able to buy any health insurance whatsoever.	RepAnnaEshoo	klandriganul repanniekuster and teamsheapoer celebrate add mil fed aid to fight opioid abuse kuster caution but our	4	-1.6822983026504517	-4.887484073638916	-0.2617
Fri Jun 15 15:08:59 +0000 2018	5	1	I’ve worked tirelessly to push @samhsagov to change its opioid funding formula so that the hardest hit states like NH get critical resources. I'm pleased NH will receive $22.9 million in additional funding to bolster our response to the opioid epidemic. https://t.co/kPFjO6jukq	RepAnnieKuster	the opioid epidemic doesnt discriminate be impact community nationwide our bipaisan heroin opioid task force have help educate congress on this issue im encourage house advance dozen of bill that will help stem the tide of this crisis	2	-36.15267181396485	-25.67350769042969	-0.0964
Thu Jun 14 21:13:52 +0000 2018	2	1	The opioid epidemic doesn’t discriminate &amp; is impacting communities nationwide. Our Bipartisan Heroin &amp; Opioid Task Force has helped educate Congress on this issue &amp; I’m encouraged House advanced dozens of bills that will help stem the tide of this crisis. https://t.co/E2ez6d1X5B	RepAnnieKuster	great to meet wchessy_prout her coauthor jennabelson repmarktakano to discuss chessys powerful memoir ihavetherightto i continue to be inspire by chessys courage look forward to continue to work wher to achieve justice for sexual assault survivor everywhere	9	6.544799327850343	1.8183442354202268	0.9423
Thu Jun 14 20:05:49 +0000 2018	67	15	Immediately separating children from their families at the border is unconscionable. These families flee violence &amp; danger &amp; should have the opportunity to apply for asylum. I’ve signed onto a bill to help end this practice. We can have law &amp; order without compromising our values https://t.co/ts7dfeIJ6c	RepAnnieKuster	healandcua ty repannwagner for meet with us and discuss issue impact missourian hikethehill creditunions	2	-20.61158561706543	-16.947715759277347	0.3818
Thu Jun 14 19:47:12 +0000 2018	10	3	Great to meet w/@Chessy_Prout, her co-author @jennabelson &amp; @RepMarkTakano to discuss Chessy's powerful memoir #IHaveTheRightTo. I continue to be inspired by Chessy's courage    &amp; look forward to continuing to work w/her to achieve justice for sexual assault survivors everywhere. https://t.co/qNl2dWDKl3	RepAnnieKuster	please join me in wish usarmy a happy bihday im incredibly proud of my son raymond for join and forever thankful to the men and woman who devote their life to serve our country armymom	9	20.321250915527344	-12.888912200927734	0.9665
Thu Jun 14 20:18:41 +0000 2018	0	5	RT @HeartlandCUA: TY @RepAnnWagner for meeting with us and discussing issues impacting Missourians! #HiketheHill #creditunions https://t.co…	RepAnnWagner	happy st bihday to our great nation flag the freedom libey and oppounity it represent will never go out of style god bless america flagday starsandstripes	9	18.861921310424805	-10.10720920562744	0.9509
Thu Jun 14 18:23:49 +0000 2018	10	4	Please join me in wishing @USArmy a Happy Birthday! I’m incredibly proud of my son Raymond for joining, and forever thankful to the men and women who devote their lives to serve our country. #ArmyMom https://t.co/WhMmPjiDoq	RepAnnWagner	cant wait to cheer on my good friend stevescalise go republican congressionalbaseballgame	1	-9.027909278869627	31.8960075378418	0.5264
Thu Jun 14 15:39:07 +0000 2018	36	9	Can't wait to cheer on my good friend @SteveScalise! Go Republicans! #congressionalbaseballgame https://t.co/ZGCeaeq2cG	RepAnnWagner	wish the happy of bihdays to our commanderinchief our th president potus	9	10.00083827972412	2.2018074989318848	0.7506
Wed Jun 13 14:00:55 +0000 2018	0	2000	RT @SteveScalise: Tomorrow. https://t.co/RDx7AbXLkp	RepAnnWagner	do you know that you can request american flag to be fly over the us capitol in commemoration of a bihday retirement or dedication on flagday visit our website here to learn more	9	14.435220718383787	-4.410297393798828	0.0
Thu Jun 14 21:13:04 +0000 2018	38	5	Wishing the happiest of birthdays to our commander-in-chief, our 45th president! @POTUS https://t.co/hAF1QyrYsr	RepArrington	on this day in by resolution of the second continental congress the united state flag be adopt it have since be a symbol of our country endure freedom and value	9	17.947507858276367	-8.421740531921388	0.8779
Thu Jun 14 14:40:18 +0000 2018	4	1	"Did you know that you can request American flags to be flown over the U.S. Capitol in commemoration of a birthday, retirement, or dedication? On #FlagDay, visit our website here to learn more!
https://t.co/QVTZwIXizL"	RepArrington	there be very few people deserve of such tremendous recognition as rep sam johnson he have serve our country with dignity sacrifice and honor as an airman pow and representative in the people house happy to have be present during his official porait unveil	9	20.835693359375	-12.5973482131958	0.8625
Thu Jun 14 14:40:17 +0000 2018	10	2	On this day in 1777, by resolution of the Second Continental Congress, the United States flag was adopted. It has since been a symbol of our country’s enduring freedom and values. https://t.co/XoCp6Dwq9n	RepArrington	see below for a video on the history of rural electrification put together by one of district s own	9	9.163178443908693	2.9639172554016118	0.0
Tue Jun 12 21:39:45 +0000 2018	8	2	"See below for a video on the history of rural electrification put together by one of District 19’s own!
https://t.co/zFwEcaCISa"	RepArrington	wish a peaceful and joyous last evening of ramadan to all my muslim brother and sister celebrate in the east bay and around the world eidmubarak	7	20.237808227539066	16.420549392700195	0.9287
Fri Jun 15 16:45:40 +0000 2018	179	57	There is a difference between engaging in diplomacy and lavishing praise on dictators. https://t.co/8F5cdnFQam	RepBarbaraLee	this be the first formal effo from the us capitol to try bring parity to those community dispropoionately punish by the nation racially ting drug law time for cannabisequity thanks rollingstone for profile this impoant effo	9	18.91767883300781	-9.99133014678955	-0.128
Thu Jun 14 23:01:00 +0000 2018	66	25	"“This is the first formal effort from the U.S. Capitol to try &amp; bring parity to those communities disproportionately punished by the nation's racially tinged drug laws.” 
 
Time for #CannabisEquity! Thanks @RollingStone for profiling this important effort.
https://t.co/NabU40kKEi"	RepBarbaraLee	the scale of human suffering in yemen be unimaginable secpompeo pick up the phone help us stop the assault on hudaydah million of innocent life could depend on it	2	-24.852783203125	-19.82537651062012	-0.6124
Thu Jun 14 21:42:00 +0000 2018	320	164	"“It’s impossible to look at the Trump administration’s practice of migrant family separation and see it as anything other than what it is: institutionalized child abuse.”
https://t.co/Dqfe9ndyjN"	RepBarbaraLee	six year after the announcement of daca and the future of family be still unceain one year after i write this aicle we still have no relief for dreamer we can not leave our family in limbo for another year dreamactnow renewdaca	9	15.41102123260498	-5.568689346313477	0.2612
Thu Jun 14 20:51:31 +0000 2018	84	63	"The scale of human suffering in Yemen is unimaginable. 
 
@SecPompeo --- pick up the phone. Help us stop the assault on Hudaydah. Millions of innocent lives could depend on it.  
https://t.co/Ja9i41EAcj"	RepBarbaraLee	stole second base and advance to third cbg	1	-8.070234298706055	32.52492141723633	0.0
Fri Jun 15 16:57:45 +0000 2018	9	5	"Six years after the announcement of #DACA and the future of families is still uncertain. One year after I wrote this article, we still have no relief for #Dreamers. We cannot leave our families in limbo for another year. #DreamActNow #RenewDACA 
 
https://t.co/GPhvwxoCBH"	RepBarragan	get a pep talk from our bat girl right before the congressionalbaseballgame cbg	1	-8.617610931396483	32.266647338867195	0.0
Fri Jun 15 01:13:02 +0000 2018	33	4	Stole second base and advanced to third! #CBG18 https://t.co/ZcRwrcflse	RepBarragan	my dream of play on a bigleague field will come true again tonight as i play in my nd congressionalbaseballgame at nationalspark i grow up play teeball little league in high school i petition the principal to let me play baseball with the boy yesshecan	1	-10.660540580749512	29.21525764465332	0.9081
Thu Jun 14 23:14:34 +0000 2018	597	70	My dream of playing on a big-league field will come true again tonight as I play in my 2nd #CongressionalBaseballGame at #NationalsPark! I grew up playing Tee-Ball &amp; Little League &amp; in high school I petitioned the principal to let me play baseball with the boys. #YesSheCan https://t.co/UDrHMQ5gWh	RepBarragan	quote from the usocc comptroller otting a trump appointee i have never observe discrimination i dont read the newspapersaywhat occnocolor	6	-12.408656120300293	-6.693242073059082	0.0
Thu Jun 14 16:52:48 +0000 2018	7	2	Thanks for paving the way for those like me who followed! #CongressionalBaseballGame https://t.co/hk6XFBEUvM	RepBarragan	americavotes repbeatty be rightamericans must remain vigilant in the fight to protect the right to vote follow this week scotu	7	20.25318717956543	15.552388191223145	0.1779
Fri Jun 15 15:31:40 +0000 2018	6	2	"It doesn’t take a Supreme Court justice to understand that the right to vote is the lynch pin to the many rights, liberties, and freedoms we all hold so dear as Americans. Or does it? #VoterRights
Read @thehill to get my take on this decision.
https://t.co/LtkaCnPMf1"	RepBeatty	year ago today congress officially designate the star and stripe as our country official flag didyouknow flagday	9	16.728265762329098	-7.277418613433838	0.0
Fri Jun 15 13:36:02 +0000 2018	17	7	What is @realdonaldtrump talking about? Reading is important. https://t.co/AVYik9zlOB	RepBeatty	for update from attorney general xavier becerra formerly representative of the th congressional district please follow agbecerra	2	-23.75185775756836	-19.15129852294922	0.3182
