	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	date	likes	retweets	text	filtered_text	polarity	subjectivity
424	424	424	424	424	424	424	424	424	424	Tue Apr 10 20:03:56 +0000 2018	0	0	"RT @mrs_pinky85: ""The Law Abiding Citizen is First Taxed last Considered"" by Mark Robinson at Greensboro, NC City Council Meeting on Gun ri…"	mrs_pinky85 the law abiding citizen be first taxed last considered by mark robinson at greensboro nc city council meeting on gun ri	0.125	0.19999999999999998
425	425	425	425	425	425	425	425	425	425	Tue Apr 10 20:03:56 +0000 2018	0	0	RT @thinkingautism: “Equal Pay Day efforts must be inclusive of disabled women. For far too long, conversations concerning women’s rights,…	thinkingautism equal pay day efforts must be inclusive of disable women for far too long conversations concern womens right	0.08392857142857142	0.5464285714285714
426	426	426	426	426	426	426	426	426	426	Tue Apr 10 20:03:56 +0000 2018	0	0	"RT @SiddonsDan3: Freedom’s Voice: Host @DebbieAAldrich 
“As a proud mother of two, I am a strong believer in the rights to life. We MUST fi…"	siddonsdan3 freedoms voice host debbieaaldrich as a proud mother of two i be a strong believer in the right to life we must fi	0.5063492063492063	0.7563492063492063
427	427	427	427	427	427	427	427	427	427	Tue Apr 10 20:03:57 +0000 2018	0	0	@latimeralder @yawdrah 3. So the nationalist community will feel a hard border Brexit is a return to a time when th… https://t.co/5YbZvVaYIV	latimeralder yawdrah 3 so the nationalist community will feel a hard border brexit be a return to a time when th	-0.2916666666666667	0.5416666666666666
428	428	428	428	428	428	428	428	428	428	Tue Apr 10 20:03:57 +0000 2018	0	0	Students Don’t Just Want To Protest Guns, They Wants Schools To Approve https://t.co/elH9DA321a #GunSense #GunControl #TCOT	students dont just want to protest guns they wants schools to approve gunsense guncontrol tcot	0.2	0.1
429	429	429	429	429	429	429	429	429	429	Tue Apr 10 20:03:57 +0000 2018	0	0	@WYP_CNewsome If I could ban guns I would but only to the public the police can have them and the army,guards, ect… https://t.co/WxTphHvNPg	wyp_cnewsome if i could ban gun i would but only to the public the police can have them and the armyguards ect	0.0	0.5333333333333333
430	430	430	430	430	430	430	430	430	430	Tue Apr 10 20:03:58 +0000 2018	0	0	"RT @LilaGraceRose: As outrageous as it seems, @womensmarch support of sex trafficking website #Backpage shouldn’t surprise us. 

Planned Pa…"	lilagracerose as outrageous as it seem womensmarch support of sex traffic website backpage shouldnt surprise us planned pa	-1.0	1.0
431	431	431	431	431	431	431	431	431	431	Tue Apr 10 20:03:58 +0000 2018	0	0	Gun Rights Should Be Defended by Progressives https://t.co/DeMfqyvmsn #2A #NRA #gunrights #GunControl #guns #GunOwners #shallnotbeinfringed	gun rights should be defended by progressives 2a nra gunrights guncontrol gun gunowners shallnotbeinfringed	0.0	0.0
432	432	432	432	432	432	432	432	432	432	Tue Apr 10 20:03:58 +0000 2018	0	0	RT @vusumuzikhoza: As EFF we are on record at Moerane Commission: probing killing of politicians, that these murders are as a result of ANC…	vusumuzikhoza as eff we be on record at moerane commission probe kill of politicians that these murder be as a result of anc	0.0	0.0
433	433	433	433	433	433	433	433	433	433	Tue Apr 10 20:03:58 +0000 2018	0	0	RT @Rachel5742: He's furious? Millions of us become angrier by the day &amp; determined to bring down those politicians who have caused or back…	rachel5742 hes furious millions of us become angrier by the day amp determine to bring down those politicians who have cause or back	-0.07777777777777779	0.14444444444444446
434	434	434	434	434	434	434	434	434	434	Tue Apr 10 20:03:58 +0000 2018	0	0	"RT @WatchChad: “You can keep your doctor. Costs won’t go up!” - the left 

“We aren’t trying to take your guns. We just want regulations.”…"	watchchad you can keep your doctor costs wont go up the leave we arent try to take your gun we just want regulations	0.0	0.0
435	435	435	435	435	435	435	435	435	435	Tue Apr 10 20:03:58 +0000 2018	0	0	@davidhogg111 @al3xw1nd it’s absolutely fucking disgusting ! I do not use the word hate lightly but I absolutely HATE guns	davidhogg111 al3xw1nd its absolutely fuck disgust i do not use the word hate lightly but i absolutely hate gun	-0.4	0.775
436	436	436	436	436	436	436	436	436	436	Tue Apr 10 20:03:58 +0000 2018	0	0	If this is how Election Commission conducts elections and SC allows it then this a farce of a democracy. This is no… https://t.co/sEVdOkjxuC	if this be how election commission conduct elections and sc allow it then this a farce of a democracy this be no	-0.4	0.5
437	437	437	437	437	437	437	437	437	437	Tue Apr 10 20:03:59 +0000 2018	0	0	"RT @paisamila: “black lives matter”
“human rights first”
“immigration reform now”
“the future is female”
“gun control now”
“hope”

i love m…"	paisamila black live matterhuman right firstimmigration reform nowthe future be femalegun control nowhopei love m	0.1510822510822511	0.43880952380952387
438	438	438	438	438	438	438	438	438	438	Tue Apr 10 20:03:59 +0000 2018	0	0	RT @Scott_Maxwell: And let's also be clear: The root of these laws - which are meant to deny voting rights - stems back to the 1800s when w…	scott_maxwell and let also be clear the root of these laws which be mean to deny vote right stem back to the 1800s when w	0.018303571428571433	0.4016369047619047
439	439	439	439	439	439	439	439	439	439	Tue Apr 10 20:04:00 +0000 2018	0	0	RT @NTN24: 📺 Ricardo Montaner hablará en @LaTardeNTN24 sobre la campaña de solidaridad por Venezuela que realizará con Human Rights Watch |…	ntn24 ricardo montaner hablará en latardentn24 sobre la campaña de solidaridad por venezuela que realizará con human rights watch	0.0	0.1
440	440	440	440	440	440	440	440	440	440	Tue Apr 10 20:04:00 +0000 2018	0	0	RT @Scott_Maxwell: Pam Bondi and Rick Scott say they want to deny a judge's order to allow voting-restoration rights because the stand with…	scott_maxwell pam bondi and rick scott say they want to deny a judge order to allow votingrestoration right because the stand with	0.2857142857142857	0.5357142857142857
441	441	441	441	441	441	441	441	441	441	Tue Apr 10 20:04:00 +0000 2018	0	0	"RT @The_UnSilent_: Dear Conservatives

You elected a demagogue, because you’re afraid. Afraid of gay people, afraid of black &amp; brown people…"	the_unsilent_ dear conservativesyou elect a demagogue because youre afraid afraid of gay people afraid of black amp brown people	-0.12499999999999999	0.7694444444444445
442	442	442	442	442	442	442	442	442	442	Tue Apr 10 20:04:01 +0000 2018	0	0	RT @perrybellegarde: Free, Prior &amp; Informed Consent means #FirstNations have the right to say yes or no &amp; to determine conditions for devel…	perrybellegarde free prior amp informed consent mean firstnations have the right to say yes or no amp to determine condition for devel	0.09330357142857143	0.5058035714285715
443	443	443	443	443	443	443	443	443	443	Tue Apr 10 20:04:01 +0000 2018	0	0	RT @kkumrii: when u don’t know whether to feel envious or thankful for your boyfriend/drift partner’s guns https://t.co/vcJw5v2IGA	kkumrii when u dont know whether to feel envious or thankful for your boyfrienddrift partner gun	0.0	0.0
444	444	444	444	444	444	444	444	444	444	Tue Apr 10 20:04:01 +0000 2018	0	0	@UncleAndy45014 @mooretabithia31 @davidhogg111 Divesting a company stock violates no one’s civil rights.	uncleandy45014 mooretabithia31 davidhogg111 divesting a company stock violate no ones civil right	0.2857142857142857	0.5357142857142857
445	445	445	445	445	445	445	445	445	445	Tue Apr 10 20:04:01 +0000 2018	0	0	"RT @paisamila: “black lives matter”
“human rights first”
“immigration reform now”
“the future is female”
“gun control now”
“hope”

i love m…"	paisamila black live matterhuman right firstimmigration reform nowthe future be femalegun control nowhopei love m	0.1510822510822511	0.43880952380952387
446	446	446	446	446	446	446	446	446	446	Tue Apr 10 20:04:01 +0000 2018	0	0	A labour policy https://t.co/Y62sdMUHxz	a labour policy	0.0	0.0
447	447	447	447	447	447	447	447	447	447	Tue Apr 10 20:04:02 +0000 2018	0	0	RT @riazghafur: Thousands attend PTM rally in Peshawar demanding constitutional rights for Pashtuns https://t.co/KhVu2pFXK4	riazghafur thousands attend ptm rally in peshawar demand constitutional right for pashtuns	0.2857142857142857	0.5357142857142857
448	448	448	448	448	448	448	448	448	448	Tue Apr 10 20:04:02 +0000 2018	0	0	@JGreenbrookHeld And I see in the news this morning that the human rights tribunal is also in danger of collapse du… https://t.co/5X2FWj5Y5N	jgreenbrookheld and i see in the news this morning that the human right tribunal be also in danger of collapse du	0.14285714285714285	0.31785714285714284
449	449	449	449	449	449	449	449	449	449	Tue Apr 10 20:04:02 +0000 2018	0	0	"Irdk if I fear them or hate them. 

Fact is, I can't even look at a gun. https://t.co/jLfvDfnZkK"	irdk if i fear them or hate them fact be i cant even look at a gun	-0.8	0.9
450	450	450	450	450	450	450	450	450	450	Tue Apr 10 20:04:02 +0000 2018	0	0	RT @NTN24: 📺 Ricardo Montaner hablará en @LaTardeNTN24 sobre la campaña de solidaridad por Venezuela que realizará con Human Rights Watch |…	ntn24 ricardo montaner hablará en latardentn24 sobre la campaña de solidaridad por venezuela que realizará con human rights watch	0.0	0.1
451	451	451	451	451	451	451	451	451	451	Tue Apr 10 20:04:03 +0000 2018	0	0	RT @NorfolkVA: #RentReadyNorfolk provides FREE resources to help #Renters, #Landlords &amp; #PropertyOwners understand their rights &amp; responsib…	norfolkva rentreadynorfolk provide free resources to help renters landlords amp propertyowners understand their right amp responsib	0.34285714285714286	0.6678571428571429
452	452	452	452	452	452	452	452	452	452	Tue Apr 10 20:04:04 +0000 2018	0	0	RT @dianacoromines: Open letter from Danish MPs to Spanish govt: stop jailing democratically elected politicians &amp; grass-root leaders, resp…	dianacoromines open letter from danish mps to spanish govt stop jail democratically elect politicians amp grassroot leaders resp	0.17500000000000002	0.35
453	453	453	453	453	453	453	453	453	453	Tue Apr 10 20:04:03 +0000 2018	0	0	"As a pedestrian, you may have more rights than you know! 
See if you’ve got a case today with Borrow Law:… https://t.co/69nKDzlHb3"	as a pedestrian you may have more right than you know see if youve get a case today with borrow law	0.39285714285714285	0.5178571428571428
454	454	454	454	454	454	454	454	454	454	Tue Apr 10 20:04:05 +0000 2018	0	0	"RT @feminiscience: Netflix declined to buy the rights of  ""The Red Pill"", a film that shows compassion for men, for a weakness in which Goo…"	feminiscience netflix decline to buy the right of the red pill a film that show compassion for men for a weakness in which goo	0.14285714285714285	0.26785714285714285
455	455	455	455	455	455	455	455	455	455	Tue Apr 10 20:04:05 +0000 2018	0	0	"woke twitter is so vile.
Look at this attempt to minimise Palestinian plight and apartheid by centring it on themse… https://t.co/btfMyfA03m"	wake twitter be so vilelook at this attempt to minimise palestinian plight and apartheid by centre it on themse	0.0	0.0
456	456	456	456	456	456	456	456	456	456	Tue Apr 10 20:04:05 +0000 2018	0	0	@BruceHallman @Civilmom @MyPresTrump @jondawad @k9s4rescue @SenBillNelson @Ayei_Eloheichem I’m glad we see eye to e… https://t.co/PV1LydydxR	brucehallman civilmom myprestrump jondawad k9s4rescue senbillnelson ayei_eloheichem im glad we see eye to e	0.5	1.0
457	457	457	457	457	457	457	457	457	457	Tue Apr 10 20:04:05 +0000 2018	0	0	"RT @Cernovich: Where is the @NACDL? Where is the @ACLU? 

Hacks won’t stand up for the rights of people they don’t like. 

What a bunch of…"	cernovich where be the nacdl where be the aclu hacks wont stand up for the right of people they dont like what a bunch of	0.2857142857142857	0.5357142857142857
458	458	458	458	458	458	458	458	458	458	Tue Apr 10 20:04:05 +0000 2018	0	0	RT @vusumuzikhoza: As EFF we are on record at Moerane Commission: probing killing of politicians, that these murders are as a result of ANC…	vusumuzikhoza as eff we be on record at moerane commission probe kill of politicians that these murder be as a result of anc	0.0	0.0
459	459	459	459	459	459	459	459	459	459	Tue Apr 10 20:04:07 +0000 2018	0	0	@FoxNews Bye bye whiny liberal loser teacher. Cry me a river. I’ll keep my guns	foxnews bye bye whiny liberal loser teacher cry me a river ill keep my gun	-0.5	1.0
460	460	460	460	460	460	460	460	460	460	Tue Apr 10 20:04:07 +0000 2018	0	0	RT @MkhfiTrust: Human Rights Died in The:World. https://t.co/thlUmCNDZh	mkhfitrust human rights died in theworld	0.0	0.1
461	461	461	461	461	461	461	461	461	461	Tue Apr 10 20:04:07 +0000 2018	0	0	@RobMarkman @KillerMike @cthagod Yea mad respect. I know some people who are pro guns and when you ask them why the… https://t.co/My7Rn1Lu4M	robmarkman killermike cthagod yea mad respect i know some people who be pro gun and when you ask them why the	-0.625	1.0
462	462	462	462	462	462	462	462	462	462	Tue Apr 10 20:04:07 +0000 2018	0	0	RT @EL4JC: Britain is now the second biggest arms dealer in the world. Two-thirds of UK weapons have been sold to Middle Eastern countries…	el4jc britain be now the second biggest arm dealer in the world twothirds of uk weapons have be sell to middle eastern countries	0.0	0.0
463	463	463	463	463	463	463	463	463	463	Tue Apr 10 20:04:07 +0000 2018	0	0	RT @PaulLee85: Beyond ridiculous how ABC called the police on her, especially when it’s legal to carry in Tennessee. It just proves how dem…	paullee85 beyond ridiculous how abc call the police on her especially when its legal to carry in tennessee it just prove how dem	-0.04444444444444443	0.7333333333333334
464	464	464	464	464	464	464	464	464	464	Tue Apr 10 20:04:08 +0000 2018	0	0	Shahad is my favorite feminist https://t.co/CxzHXy9tvL	shahad be my favorite feminist	0.5	1.0
465	465	465	465	465	465	465	465	465	465	Tue Apr 10 20:04:08 +0000 2018	0	0	"Women's Safety
https://t.co/Cjh6jPKXLH 
24/7 EMERG - Life Saver Emergency APP
Google: https://t.co/CJHxtckKc9  
App… https://t.co/1mah95UnEZ"	womens safety 247 emerg life saver emergency appgoogle app	0.0	0.0
466	466	466	466	466	466	466	466	466	466	Tue Apr 10 20:04:08 +0000 2018	0	0	RT @PaulLee85: Beyond ridiculous how ABC called the police on her, especially when it’s legal to carry in Tennessee. It just proves how dem…	paullee85 beyond ridiculous how abc call the police on her especially when its legal to carry in tennessee it just prove how dem	-0.04444444444444443	0.7333333333333334
467	467	467	467	467	467	467	467	467	467	Tue Apr 10 20:04:08 +0000 2018	0	0	RT @TomSteyer: If the tipping point isn't Trump's opposition to the free press, his mounting human rights violations, his ongoing efforts t…	tomsteyer if the tip point isnt trumps opposition to the free press his mount human right violations his ongoing efforts t	0.22857142857142856	0.4785714285714286
468	468	468	468	468	468	468	468	468	468	Tue Apr 10 20:04:09 +0000 2018	0	0	RT @TomSteyer: If the tipping point isn't Trump's opposition to the free press, his mounting human rights violations, his ongoing efforts t…	tomsteyer if the tip point isnt trumps opposition to the free press his mount human right violations his ongoing efforts t	0.22857142857142856	0.4785714285714286
469	469	469	469	469	469	469	469	469	469	Tue Apr 10 20:04:09 +0000 2018	0	0	RT @DartmouthDerek: You don’t pick and choose between the rule of law, and respecting Aboriginal and Treaty rights and the freedom to prote…	dartmouthderek you dont pick and choose between the rule of law and respect aboriginal and treaty right and the freedom to prote	0.2857142857142857	0.5357142857142857
470	470	470	470	470	470	470	470	470	470	Tue Apr 10 20:04:09 +0000 2018	0	0	@RaviNa1k - I have indeed emailed you from my MagicalGuru website email in my birth name of Alex William Smith rega… https://t.co/X2WGhgnZIZ	ravina1k i have indeed email you from my magicalguru website email in my birth name of alex william smith rega	0.0	0.0
471	471	471	471	471	471	471	471	471	471	Tue Apr 10 20:04:10 +0000 2018	0	0	RT @thecjpearson: The Left would like us to believe that if we ban guns, violent crime will disappear. London did that, yet violent crime t…	thecjpearson the left would like us to believe that if we ban gun violent crime will disappear london do that yet violent crime t	-0.5333333333333333	0.6666666666666666
472	472	472	472	472	472	472	472	472	472	Tue Apr 10 20:04:10 +0000 2018	0	0	"RT @Dstroyr_U2b: How to buy #guns, #ammo and more at wholesale

https://t.co/hREBkSv2V7

#gunsense
#guncontrol
#molonlabe
#nra
#ammunition…"	dstroyr_u2b how to buy gun ammo and more at wholesalegunsenseguncontrolmolonlabenraammunition	0.5	0.5
473	473	473	473	473	473	473	473	473	473	Tue Apr 10 20:04:10 +0000 2018	0	0	RT @Savethe8thInfo: Shouldn't human rights include all humans? Human from the moment of conception #savethe8th #votenotoabortion https://t.…	savethe8thinfo shouldnt human right include all humans human from the moment of conception savethe8th votenotoabortion	0.09523809523809523	0.24523809523809523
474	474	474	474	474	474	474	474	474	474	Tue Apr 10 20:04:10 +0000 2018	0	0	RT @NHS: Did you know that the @NHSYouthForum have designed posters you can use in ANY healthcare setting to let young people know about th…	nhs did you know that the nhsyouthforum have design posters you can use in any healthcare set to let young people know about th	0.1	0.4
475	475	475	475	475	475	475	475	475	475	Tue Apr 10 20:04:11 +0000 2018	0	0	"RT @2ndfor1st: Senator Pan wants to ban people from saying the words ""Vaccine Injured"" on SM without having Snopes' approval.

Pan has alre…"	2ndfor1st senator pan want to ban people from say the word vaccine injured on sm without have snopes approvalpan have alre	0.0	0.0
476	476	476	476	476	476	476	476	476	476	Tue Apr 10 20:04:11 +0000 2018	0	0	@BlaiseFEgan @cybercheshired That was the EU position. Not the UK position, firstly the UK wanted to keep him impri… https://t.co/IelBmdkbGV	blaisefegan cybercheshired that be the eu position not the uk position firstly the uk want to keep him impri	0.25	0.3333333333333333
477	477	477	477	477	477	477	477	477	477	Tue Apr 10 20:04:12 +0000 2018	0	0	نوێنەری دەوڵەتان لە کۆنفرانسی ساڵی 1955 باندۆنگ، ئەو کۆنفرانسەی کە نەتەوەکانی ئافریقا و ئاسیا بەدوای نیزیک بوونەوەی… https://t.co/Qe1HKMjkQ5	نوێنەری دەوڵەتان لە کۆنفرانسی ساڵی 1955 باندۆنگ ئەو کۆنفرانسەی کە نەتەوەکانی ئافریقا و ئاسیا بەدوای نیزیک بوونەوەی	0.0	0.0
478	478	478	478	478	478	478	478	478	478	Tue Apr 10 20:04:12 +0000 2018	0	0	@Brittanynikolas Hey, Brittany! We only have rights to offer past seasons of the show, but we'd be happy to share t… https://t.co/R1JQPvBtrc	brittanynikolas hey brittany we only have right to offer past season of the show but wed be happy to share t	0.20892857142857144	0.6964285714285714
479	479	479	479	479	479	479	479	479	479	Tue Apr 10 20:04:13 +0000 2018	0	0	RT @GeoffMiami: Mike Pompeo opposes LGBTQ rights, takes large donations from the Koch brothers, supports torture, ignores climate change, &amp;…	geoffmiami mike pompeo oppose lgbtq right take large donations from the koch brothers support torture ignore climate change amp	0.25	0.4821428571428571
480	480	480	480	480	480	480	480	480	480	Tue Apr 10 20:04:13 +0000 2018	0	0	"RT @fightfor15: ""Organizing for poor people must be lead BY them not FOR them. Movements don't start from D.C. down they start from Montgom…"	fightfor15 organizing for poor people must be lead by them not for them movements dont start from dc down they start from montgom	-0.2777777777777778	0.4444444444444444
481	481	481	481	481	481	481	481	481	481	Tue Apr 10 20:04:13 +0000 2018	0	0	RT @davidhogg111: @JoyAnnReid Last year 15549 people died from guns not including suicides imagine if each of those was covered like Parkla…	davidhogg111 joyannreid last year 15549 people die from gun not include suicides imagine if each of those be cover like parkla	0.0	0.06666666666666667
482	482	482	482	482	482	482	482	482	482	Tue Apr 10 20:04:13 +0000 2018	0	0	Our students will keep marching https://t.co/ClNBwdbMog	our students will keep march	0.0	0.0
483	483	483	483	483	483	483	483	483	483	Tue Apr 10 20:33:07 +0000 2018	0	0	If my job fires me, I would be well within my rights to get a job at a direct competitor AND tell my former co-work… https://t.co/ybB8uwM4M1	if my job fire me i would be well within my right to get a job at a direct competitor and tell my former cowork	0.12857142857142856	0.3119047619047619
